image_id,source,dataset_group,original_label,unified_class,filepath
ISIC_0013399,isic_2017_test,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013399.jpg
ISIC_0013399_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013399_downsampled.jpg
ISIC_0013400,isic_2017_train,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013400.jpg
ISIC_0013400_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013400_downsampled.jpg
ISIC_0013403,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013403.jpg
ISIC_0013403_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013403_downsampled.jpg
ISIC_0013405,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013405.jpg
ISIC_0013405_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013405_downsampled.jpg
ISIC_0013409,isic_2017_train,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013409.jpg
ISIC_0013409_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013409_downsampled.jpg
ISIC_0013410,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013410.jpg
ISIC_0013410_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013410_downsampled.jpg
ISIC_0013411,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013411.jpg
ISIC_0013411_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013411_downsampled.jpg
ISIC_0013414,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013414.jpg
ISIC_0013414_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013414_downsampled.jpg
ISIC_0013416,isic_2017_test,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013416.jpg
ISIC_0013416_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013416_downsampled.jpg
ISIC_0013417,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013417.jpg
ISIC_0013417_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013417_downsampled.jpg
ISIC_0013421,isic_2017_val,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Validation_Data\ISIC-2017_Validation_Data\ISIC_0013421.jpg
ISIC_0013421_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013421_downsampled.jpg
ISIC_0013423,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013423.jpg
ISIC_0013423_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013423_downsampled.jpg
ISIC_0013424,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013424.jpg
ISIC_0013424_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013424_downsampled.jpg
ISIC_0013425,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013425.jpg
ISIC_0013425_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013425_downsampled.jpg
ISIC_0013427,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013427.jpg
ISIC_0013427_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013427_downsampled.jpg
ISIC_0013428,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013428.jpg
ISIC_0013428_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013428_downsampled.jpg
ISIC_0013429,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013429.jpg
ISIC_0013429_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013429_downsampled.jpg
ISIC_0013430,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013430.jpg
ISIC_0013430_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013430_downsampled.jpg
ISIC_0013432,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013432.jpg
ISIC_0013432_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013432_downsampled.jpg
ISIC_0013433,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013433.jpg
ISIC_0013433_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013433_downsampled.jpg
ISIC_0013434,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013434.jpg
ISIC_0013434_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013434_downsampled.jpg
ISIC_0013437,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013437.jpg
ISIC_0013437_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013437_downsampled.jpg
ISIC_0013438,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013438.jpg
ISIC_0013438_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013438_downsampled.jpg
ISIC_0013443,isic_2017_train,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013443.jpg
ISIC_0013443_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013443_downsampled.jpg
ISIC_0013455,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013455.jpg
ISIC_0013455_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013455_downsampled.jpg
ISIC_0013456,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013456.jpg
ISIC_0013456_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013456_downsampled.jpg
ISIC_0013457,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013457.jpg
ISIC_0013457_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013457_downsampled.jpg
ISIC_0013458,isic_2017_train,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013458.jpg
ISIC_0013458_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013458_downsampled.jpg
ISIC_0013459,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013459.jpg
ISIC_0013459_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013459_downsampled.jpg
ISIC_0013461,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013461.jpg
ISIC_0013461_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013461_downsampled.jpg
ISIC_0013465,isic_2017_test,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013465.jpg
ISIC_0013465_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013465_downsampled.jpg
ISIC_0013472,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013472.jpg
ISIC_0013472_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013472_downsampled.jpg
ISIC_0013473,isic_2017_test,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013473.jpg
ISIC_0013473_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013473_downsampled.jpg
ISIC_0013474,isic_2017_train,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013474.jpg
ISIC_0013474_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013474_downsampled.jpg
ISIC_0013480,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013480.jpg
ISIC_0013480_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013480_downsampled.jpg
ISIC_0013486,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013486.jpg
ISIC_0013486_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013486_downsampled.jpg
ISIC_0013487,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013487.jpg
ISIC_0013487_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013487_downsampled.jpg
ISIC_0013488,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013488.jpg
ISIC_0013488_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013488_downsampled.jpg
ISIC_0013489,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013489.jpg
ISIC_0013489_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013489_downsampled.jpg
ISIC_0013490,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013490.jpg
ISIC_0013490_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013490_downsampled.jpg
ISIC_0013491,isic_2017_val,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Validation_Data\ISIC-2017_Validation_Data\ISIC_0013491.jpg
ISIC_0013491_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013491_downsampled.jpg
ISIC_0013492,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013492.jpg
ISIC_0013492_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013492_downsampled.jpg
ISIC_0013493,isic_2017_train,ISIC 2017,seborrheic_keratosis,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013493.jpg
ISIC_0013493_downsampled,isic_2019_train,ISIC 2019,BKL,BKL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013493_downsampled.jpg
ISIC_0013494,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013494.jpg
ISIC_0013494_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013494_downsampled.jpg
ISIC_0013495,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013495.jpg
ISIC_0013495_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013495_downsampled.jpg
ISIC_0013497,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013497.jpg
ISIC_0013497_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013497_downsampled.jpg
ISIC_0013498,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013498.jpg
ISIC_0013498_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013498_downsampled.jpg
ISIC_0013499,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013499.jpg
ISIC_0013499_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013499_downsampled.jpg
ISIC_0013500,isic_2017_train,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013500.jpg
ISIC_0013500_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013500_downsampled.jpg
ISIC_0013501,isic_2017_val,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Validation_Data\ISIC-2017_Validation_Data\ISIC_0013501.jpg
ISIC_0013501_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013501_downsampled.jpg
ISIC_0013511,isic_2017_test,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013511.jpg
ISIC_0013511_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013511_downsampled.jpg
ISIC_0013512,isic_2017_test,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Test_v2_Data\ISIC-2017_Test_v2_Data\ISIC_0013512.jpg
ISIC_0013512_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013512_downsampled.jpg
ISIC_0013516,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013516.jpg
ISIC_0013516_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013516_downsampled.jpg
ISIC_0013517,isic_2017_train,ISIC 2017,nevus,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Training_Data\ISIC-2017_Training_Data\ISIC_0013517.jpg
ISIC_0013517_downsampled,isic_2019_train,ISIC 2019,NV,NV,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013517_downsampled.jpg
ISIC_0013518,isic_2017_val,ISIC 2017,melanoma,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2017\ISIC-2017_Validation_Data\ISIC-2017_Validation_Data\ISIC_0013518.jpg
ISIC_0013518_downsampled,isic_2019_train,ISIC 2019,MEL,MEL,C:\Users\ARII\Downloads\Data Understanding Isic & Ham10k\Dataset\isic 2019\ISIC_2019_Training_Input\ISIC_2019_Training_Input\ISIC_0013518_downsampled.jpg
